maintenance_id,vehicle_id,cost_type,amount,entry_date,return_date
2141,1655,Corretiva,2932.01,2024-04-06 22:45:49,2024-04-09 22:45:49
2142,1028,Corretiva,2321.52,2024-04-21 09:57:53,2024-04-25 09:57:53
2143,837,Corretiva,1139.54,2024-05-30 02:40:08,2024-06-12 02:40:08
2144,1462,Preventiva,520.07,2024-03-21 13:16:20,2024-03-22 13:16:20
2145,1737,Preventiva,481.29,2024-05-02 05:56:48,2024-05-04 05:56:48
2146,712,Preventiva,755.09,2024-05-17 03:44:30,2024-05-19 03:44:30
2147,267,Corretiva,1705.5,2024-04-29 11:45:31,2024-05-12 11:45:31
2148,607,Preventiva,255.68,2024-05-18 02:21:02,2024-05-20 02:21:02
2149,1785,Corretiva,1792.65,2024-05-09 02:56:07,2024-05-20 02:56:07
2150,975,Preventiva,280.41,2024-03-09 12:12:18,2024-03-10 12:12:18
2151,890,Preventiva,393.34,2024-04-04 12:18:45,2024-04-07 12:18:45
2152,1507,Corretiva,736.9,2024-04-20 07:05:59,
2153,1604,Corretiva,629.0,2024-03-06 02:33:18,
2154,1619,Corretiva,714.44,2024-03-01 20:38:21,2024-03-07 20:38:21
2155,269,Corretiva,2845.8,2024-03-16 14:18:06,2024-03-20 14:18:06
2156,1325,Corretiva,1531.38,2024-04-15 11:41:26,2024-04-26 11:41:26
2157,51,Corretiva,1871.26,2024-04-09 11:39:31,2024-04-24 11:39:31
2158,305,Preventiva,602.83,2024-05-11 09:04:40,2024-05-14 09:04:40
2159,984,Corretiva,822.18,2024-04-21 11:49:51,2024-04-28 11:49:51
2160,176,Corretiva,1869.79,2024-05-18 01:47:07,2024-05-31 01:47:07
2161,447,Corretiva,2141.36,2024-03-09 16:16:12,2024-03-21 16:16:12
2162,238,Corretiva,948.01,2024-04-18 01:29:58,2024-04-25 01:29:58
2163,46,Corretiva,631.98,2024-03-04 20:55:58,
2164,565,Corretiva,2942.02,2024-03-20 05:44:05,2024-03-28 05:44:05
2165,1030,Preventiva,395.86,2024-05-18 23:58:02,2024-05-21 23:58:02
2166,513,Corretiva,738.94,2024-05-20 18:25:06,2024-06-03 18:25:06
2167,476,Preventiva,445.31,2024-04-13 06:29:33,
2168,971,Preventiva,391.86,2024-03-05 05:41:28,2024-03-07 05:41:28
2169,445,Preventiva,789.86,2024-03-07 18:22:34,2024-03-08 18:22:34
2170,766,Preventiva,511.58,2024-05-24 05:28:38,
2171,431,Corretiva,578.77,2024-05-21 20:05:47,2024-05-24 20:05:47
2172,1783,Preventiva,598.9,2024-04-21 06:42:19,
2173,1159,Preventiva,216.52,2024-03-03 23:51:26,2024-03-06 23:51:26
2174,1871,Preventiva,268.32,2024-05-24 12:25:32,2024-05-25 12:25:32
2175,1616,Corretiva,1059.07,2024-03-29 14:50:04,
2176,696,Preventiva,308.92,2024-05-27 11:50:55,2024-05-29 11:50:55
2177,367,Preventiva,345.95,2024-04-23 10:05:12,2024-04-24 10:05:12
2178,1031,Corretiva,1208.27,2024-05-08 10:55:25,
2179,935,Preventiva,439.84,2024-05-04 20:33:42,2024-05-07 20:33:42
2180,916,Corretiva,2482.63,2024-04-06 05:52:42,
2181,1768,Corretiva,983.32,2024-03-08 00:01:53,
2182,179,Corretiva,1593.16,2024-03-15 18:47:28,2024-03-21 18:47:28
2183,1442,Preventiva,597.12,2024-03-22 21:11:28,2024-03-24 21:11:28
2184,1911,Corretiva,2054.58,2024-05-15 22:52:36,2024-05-20 22:52:36
2185,1100,Corretiva,730.29,2024-04-05 09:55:04,2024-04-20 09:55:04
2186,1172,Corretiva,2535.19,2024-05-21 14:00:44,2024-05-29 14:00:44
2187,217,Corretiva,2410.08,2024-03-31 04:29:52,2024-04-10 04:29:52
2188,486,Corretiva,1115.72,2024-05-08 18:15:02,2024-05-23 18:15:02
2189,196,Corretiva,1250.37,2024-03-13 17:39:07,2024-03-22 17:39:07
2190,1140,Preventiva,442.59,2024-05-29 22:50:09,2024-05-30 22:50:09
2191,1143,Preventiva,726.89,2024-05-05 21:34:23,2024-05-07 21:34:23
2192,836,Corretiva,2299.2,2024-04-15 13:43:53,2024-04-24 13:43:53
2193,1040,Preventiva,548.34,2024-05-28 15:55:19,2024-05-31 15:55:19
2194,1246,Preventiva,728.42,2024-03-05 21:16:22,2024-03-08 21:16:22
2195,1042,Preventiva,373.78,2024-04-09 18:36:02,2024-04-10 18:36:02
2196,1184,Corretiva,876.84,2024-05-16 07:39:55,
2197,1445,Preventiva,584.57,2024-03-31 23:51:16,2024-04-01 23:51:16
2198,1277,Preventiva,575.18,2024-05-09 23:30:30,2024-05-12 23:30:30
2199,996,Corretiva,2850.47,2024-05-26 21:24:38,2024-06-01 21:24:38
2200,1657,Corretiva,2372.71,2024-04-06 02:23:58,2024-04-17 02:23:58
2201,1753,Preventiva,670.88,2024-05-10 09:26:38,2024-05-12 09:26:38
2202,1626,Preventiva,539.3,2024-03-03 16:42:08,2024-03-05 16:42:08
2203,721,Preventiva,257.71,2024-03-25 20:56:46,2024-03-27 20:56:46
2204,1521,Preventiva,436.19,2024-05-30 07:48:27,2024-05-31 07:48:27
2205,1997,Preventiva,477.14,2024-04-14 15:28:40,
2206,82,Corretiva,1020.55,2024-04-02 09:05:29,
2207,190,Corretiva,915.12,2024-05-25 15:27:21,2024-06-08 15:27:21
2208,13,Preventiva,521.78,2024-04-09 07:09:21,2024-04-11 07:09:21
2209,1464,Preventiva,737.74,2024-05-01 20:27:12,2024-05-04 20:27:12
2210,849,Preventiva,279.09,2024-04-30 02:54:26,
2211,882,Corretiva,991.15,2024-03-08 19:09:21,2024-03-23 19:09:21
2212,1350,Corretiva,1308.29,2024-04-26 07:03:25,2024-05-01 07:03:25
2213,450,Preventiva,705.47,2024-05-12 14:57:08,2024-05-14 14:57:08
2214,1237,Preventiva,558.71,2024-05-04 21:25:44,2024-05-05 21:25:44
2215,1773,Corretiva,1038.08,2024-03-08 11:10:15,2024-03-11 11:10:15
2216,805,Preventiva,265.9,2024-03-15 00:49:06,2024-03-18 00:49:06
2217,1171,Corretiva,1650.41,2024-05-04 18:18:10,2024-05-16 18:18:10
2218,1381,Preventiva,609.16,2024-04-27 16:26:22,2024-04-29 16:26:22
2219,674,Corretiva,2000.21,2024-05-07 07:24:25,
2220,1188,Preventiva,409.94,2024-03-29 19:37:30,2024-03-30 19:37:30
2221,95,Preventiva,665.64,2024-03-10 16:42:25,2024-03-12 16:42:25
2222,1831,Corretiva,1962.75,2024-03-01 11:20:46,2024-03-15 11:20:46
2223,261,Preventiva,338.97,2024-03-29 01:15:22,2024-03-30 01:15:22
2224,663,Corretiva,1548.16,2024-04-02 18:03:35,2024-04-15 18:03:35
2225,633,Corretiva,2486.41,2024-03-25 13:10:11,2024-04-05 13:10:11
2226,1710,Corretiva,2320.93,2024-03-13 01:23:43,2024-03-17 01:23:43
2227,1328,Corretiva,1041.28,2024-03-18 01:15:49,
2228,770,Preventiva,440.27,2024-04-10 20:16:28,2024-04-11 20:16:28
2229,1754,Preventiva,228.54,2024-04-20 11:33:07,2024-04-21 11:33:07
2230,495,Preventiva,517.78,2024-04-07 03:10:06,2024-04-08 03:10:06
2231,1273,Corretiva,1510.5,2024-03-03 09:21:21,2024-03-07 09:21:21
2232,110,Preventiva,561.33,2024-04-02 04:56:55,2024-04-05 04:56:55
2233,450,Preventiva,354.69,2024-03-09 11:15:08,2024-03-10 11:15:08
2234,1012,Corretiva,1152.83,2024-04-24 10:07:39,
2235,192,Preventiva,318.49,2024-03-30 12:33:21,2024-04-01 12:33:21
2236,1455,Preventiva,702.4,2024-04-05 01:21:34,2024-04-07 01:21:34
2237,313,Preventiva,429.29,2024-03-27 13:23:40,
2238,1461,Preventiva,730.26,2024-04-05 06:57:15,2024-04-08 06:57:15
2239,365,Preventiva,669.61,2024-03-08 16:59:01,
2240,950,Preventiva,382.07,2024-05-22 00:04:52,2024-05-23 00:04:52
2241,13,Preventiva,533.39,2024-05-22 08:58:24,2024-05-25 08:58:24
2242,890,Preventiva,279.51,2024-05-29 00:19:47,2024-05-30 00:19:47
2243,1931,Corretiva,841.79,2024-04-22 01:09:41,2024-04-30 01:09:41
2244,245,Preventiva,485.86,2024-03-16 10:22:08,2024-03-18 10:22:08
2245,1491,Corretiva,2650.47,2024-04-04 15:31:07,
2246,236,Preventiva,673.17,2024-03-13 15:13:36,
2247,1945,Corretiva,2036.67,2024-03-28 09:40:14,
2248,1163,Preventiva,799.25,2024-04-14 20:58:57,
2249,1956,Preventiva,409.01,2024-03-06 18:10:31,2024-03-07 18:10:31
2250,247,Preventiva,752.05,2024-04-09 13:19:58,2024-04-10 13:19:58
2251,172,Corretiva,2158.65,2024-04-08 07:41:15,2024-04-20 07:41:15
2252,566,Corretiva,1516.3,2024-04-14 01:33:40,2024-04-18 01:33:40
2253,1059,Corretiva,2995.85,2024-03-07 23:59:46,
2254,1997,Corretiva,1279.72,2024-03-23 21:42:44,
2255,437,Corretiva,1716.4,2024-03-23 10:33:09,2024-03-30 10:33:09
2256,1424,Corretiva,1814.28,2024-04-26 21:04:24,2024-05-07 21:04:24
2257,1303,Corretiva,1205.82,2024-04-24 00:52:23,2024-05-06 00:52:23
2258,1818,Preventiva,218.38,2024-03-18 19:04:38,
2259,1920,Corretiva,1628.54,2024-03-10 17:37:39,2024-03-19 17:37:39
2260,1229,Preventiva,418.44,2024-03-28 17:22:23,2024-03-30 17:22:23
2261,453,Preventiva,582.89,2024-05-26 08:13:49,
2262,483,Corretiva,833.17,2024-03-31 05:33:44,2024-04-09 05:33:44
2263,1236,Corretiva,1147.48,2024-04-26 10:29:59,2024-04-29 10:29:59
2264,1448,Preventiva,225.7,2024-05-13 04:06:10,2024-05-16 04:06:10
2265,1991,Corretiva,2597.08,2024-03-30 23:43:08,
2266,1160,Corretiva,1151.69,2024-03-31 11:03:50,2024-04-05 11:03:50
2267,1554,Corretiva,2520.07,2024-05-14 04:59:54,2024-05-29 04:59:54
2268,11,Corretiva,1853.74,2024-05-18 05:09:59,
2269,838,Preventiva,281.35,2024-05-28 15:42:29,
2270,1438,Corretiva,980.43,2024-03-13 09:17:45,2024-03-18 09:17:45
2271,381,Corretiva,2149.0,2024-03-30 04:19:57,
2272,447,Preventiva,304.99,2024-05-26 04:51:25,
2273,47,Corretiva,1316.86,2024-03-19 06:39:34,
2274,591,Corretiva,1977.64,2024-03-29 14:10:34,2024-04-10 14:10:34
2275,4,Corretiva,597.53,2024-05-27 18:37:51,2024-05-31 18:37:51
2276,821,Corretiva,2506.33,2024-05-28 03:41:45,2024-06-09 03:41:45
2277,318,Preventiva,408.22,2024-03-27 12:31:21,
2278,969,Preventiva,780.31,2024-05-03 05:47:15,2024-05-05 05:47:15
2279,453,Preventiva,518.37,2024-04-14 16:21:35,
2280,29,Corretiva,794.15,2024-04-22 09:43:13,2024-04-29 09:43:13
2281,1114,Corretiva,2951.36,2024-03-23 01:27:16,2024-04-03 01:27:16
2282,1419,Preventiva,276.58,2024-04-04 05:18:17,2024-04-05 05:18:17
2283,240,Preventiva,261.4,2024-05-14 07:13:26,2024-05-16 07:13:26
2284,1012,Preventiva,246.32,2024-04-05 18:10:13,2024-04-07 18:10:13
2285,399,Preventiva,357.58,2024-03-11 08:43:51,2024-03-14 08:43:51
2286,1250,Corretiva,2331.91,2024-04-21 07:26:58,2024-04-28 07:26:58
2287,1662,Preventiva,251.0,2024-04-23 21:25:25,2024-04-24 21:25:25
2288,1677,Preventiva,431.32,2024-04-19 15:39:14,2024-04-20 15:39:14
2289,1513,Preventiva,797.23,2024-05-02 00:51:37,2024-05-05 00:51:37
2290,1773,Preventiva,287.55,2024-04-20 01:24:59,2024-04-23 01:24:59
2291,1891,Corretiva,2827.91,2024-05-26 17:21:43,2024-06-02 17:21:43
2292,1230,Preventiva,688.59,2024-04-12 00:10:58,2024-04-14 00:10:58
2293,1059,Corretiva,1430.2,2024-05-04 11:04:25,2024-05-19 11:04:25
2294,76,Corretiva,1939.78,2024-04-09 21:35:08,2024-04-14 21:35:08
2295,1279,Corretiva,2094.08,2024-03-27 12:16:02,2024-04-08 12:16:02
2296,1113,Preventiva,564.64,2024-05-03 01:09:08,2024-05-06 01:09:08
2297,51,Corretiva,2319.72,2024-05-14 12:37:14,2024-05-18 12:37:14
2298,1281,Corretiva,1083.82,2024-05-12 09:42:52,2024-05-18 09:42:52
2299,1144,Corretiva,707.49,2024-04-07 05:33:54,2024-04-10 05:33:54
2300,1357,Corretiva,2816.11,2024-04-15 10:28:41,2024-04-19 10:28:41
2301,1694,Preventiva,552.65,2024-04-27 15:12:21,2024-04-29 15:12:21
2302,439,Corretiva,2087.55,2024-03-23 00:34:27,2024-03-29 00:34:27
2303,597,Corretiva,1496.17,2024-04-29 22:31:11,2024-05-13 22:31:11
2304,1954,Corretiva,1173.38,2024-05-05 02:04:34,2024-05-12 02:04:34
2305,1516,Preventiva,681.62,2024-05-11 19:20:37,2024-05-13 19:20:37
2306,1610,Corretiva,960.46,2024-03-07 17:32:23,2024-03-20 17:32:23
2307,769,Preventiva,380.89,2024-05-30 03:41:24,2024-05-31 03:41:24
2308,108,Corretiva,1635.92,2024-04-13 14:38:54,
2309,346,Corretiva,1116.5,2024-04-06 11:21:29,2024-04-14 11:21:29
2310,1825,Preventiva,520.75,2024-04-16 02:26:31,2024-04-18 02:26:31
2311,875,Preventiva,304.47,2024-05-23 18:08:11,2024-05-25 18:08:11
2312,1162,Preventiva,366.53,2024-05-02 22:41:31,2024-05-03 22:41:31
2313,198,Preventiva,332.97,2024-04-19 11:19:16,
2314,1040,Corretiva,953.21,2024-05-11 22:56:04,2024-05-19 22:56:04
2315,264,Corretiva,1844.55,2024-04-02 17:12:44,2024-04-15 17:12:44
2316,1594,Corretiva,615.23,2024-05-21 11:46:31,
2317,439,Corretiva,959.55,2024-04-18 20:36:09,2024-04-27 20:36:09
2318,1885,Preventiva,294.76,2024-04-28 01:47:09,2024-04-30 01:47:09
2319,485,Preventiva,215.87,2024-03-08 17:36:01,
2320,1417,Preventiva,415.51,2024-05-09 23:23:44,2024-05-10 23:23:44
2321,537,Corretiva,2010.31,2024-04-29 20:12:07,2024-05-08 20:12:07
2322,15,Corretiva,2965.51,2024-04-02 07:20:21,2024-04-08 07:20:21
2323,110,Preventiva,703.4,2024-04-28 21:02:51,2024-04-29 21:02:51
2324,1521,Preventiva,518.98,2024-03-05 00:44:38,2024-03-07 00:44:38
2325,1110,Preventiva,290.73,2024-05-29 12:12:01,2024-05-30 12:12:01
2326,1773,Preventiva,545.87,2024-05-01 15:35:55,2024-05-02 15:35:55
2327,651,Corretiva,1064.23,2024-04-06 08:45:54,2024-04-18 08:45:54
2328,270,Preventiva,234.88,2024-05-08 11:51:33,
2329,1762,Corretiva,748.63,2024-05-27 21:07:31,2024-06-05 21:07:31
2330,1049,Corretiva,2294.85,2024-04-09 04:06:53,2024-04-23 04:06:53
2331,1497,Preventiva,643.98,2024-03-01 23:02:10,2024-03-04 23:02:10
2332,1823,Corretiva,2317.74,2024-03-24 13:05:04,2024-03-27 13:05:04
2333,1896,Preventiva,200.28,2024-04-16 11:19:00,2024-04-17 11:19:00
2334,1058,Preventiva,645.74,2024-04-17 05:03:15,
2335,1175,Corretiva,2790.12,2024-04-22 19:51:07,2024-05-02 19:51:07
2336,246,Corretiva,1442.11,2024-04-22 08:18:50,2024-04-30 08:18:50
2337,887,Preventiva,207.71,2024-04-10 13:34:49,2024-04-12 13:34:49
2338,1875,Corretiva,1381.86,2024-04-05 14:14:13,2024-04-20 14:14:13
2339,324,Preventiva,470.82,2024-05-10 06:47:43,2024-05-13 06:47:43
2340,1283,Corretiva,646.03,2024-04-23 13:28:49,
2341,1436,Corretiva,812.55,2024-04-15 13:01:02,2024-04-19 13:01:02
2342,492,Preventiva,588.8,2024-04-01 09:24:31,2024-04-04 09:24:31
2343,181,Corretiva,685.45,2024-03-03 05:38:41,2024-03-16 05:38:41
2344,192,Preventiva,347.54,2024-03-10 12:20:08,2024-03-11 12:20:08
2345,1191,Corretiva,1867.74,2024-04-07 20:29:25,2024-04-20 20:29:25
2346,84,Corretiva,2564.76,2024-05-27 12:24:49,2024-06-09 12:24:49
2347,629,Corretiva,838.71,2024-03-11 13:29:43,
2348,1478,Preventiva,413.44,2024-05-25 14:26:12,
2349,435,Corretiva,1792.04,2024-03-13 21:25:06,2024-03-26 21:25:06
2350,1555,Corretiva,1051.68,2024-03-29 09:10:06,2024-04-07 09:10:06
2351,266,Corretiva,2015.69,2024-04-11 10:26:47,
2352,137,Preventiva,346.9,2024-03-19 19:47:53,2024-03-22 19:47:53
2353,752,Preventiva,621.82,2024-04-13 22:42:37,
2354,448,Corretiva,1361.45,2024-04-13 07:56:20,2024-04-22 07:56:20
2355,1527,Corretiva,2031.51,2024-04-09 20:57:15,
2356,1456,Corretiva,1727.22,2024-05-03 09:43:51,2024-05-07 09:43:51
2357,1511,Corretiva,1925.31,2024-03-30 00:29:53,2024-04-07 00:29:53
2358,1050,Preventiva,283.68,2024-03-28 07:46:36,
2359,847,Preventiva,682.3,2024-05-13 17:26:45,
2360,1310,Corretiva,959.97,2024-03-11 11:20:46,2024-03-18 11:20:46
2361,681,Corretiva,2513.71,2024-05-17 06:36:32,2024-05-21 06:36:32
2362,867,Corretiva,1051.52,2024-04-28 23:09:58,2024-05-06 23:09:58
2363,764,Corretiva,2181.6,2024-05-01 14:52:20,2024-05-09 14:52:20
2364,1178,Corretiva,1150.44,2024-03-15 22:56:57,2024-03-24 22:56:57
2365,904,Corretiva,911.72,2024-05-29 12:50:19,2024-06-03 12:50:19
2366,1753,Corretiva,1419.02,2024-03-23 04:42:21,
2367,944,Corretiva,845.22,2024-03-16 21:00:21,
2368,1259,Preventiva,451.28,2024-03-15 13:44:11,2024-03-18 13:44:11
2369,1026,Preventiva,691.05,2024-04-20 22:42:36,
2370,1285,Preventiva,725.49,2024-05-27 05:16:56,2024-05-29 05:16:56
2371,547,Preventiva,391.75,2024-03-22 02:22:21,
2372,1346,Preventiva,610.89,2024-04-06 20:37:24,2024-04-08 20:37:24
2373,436,Preventiva,545.32,2024-03-17 18:50:33,2024-03-18 18:50:33
2374,1999,Corretiva,965.12,2024-04-28 06:48:21,2024-05-01 06:48:21
2375,899,Corretiva,1875.26,2024-04-09 07:46:53,2024-04-19 07:46:53
2376,26,Corretiva,2931.16,2024-03-03 15:45:21,2024-03-11 15:45:21
2377,1416,Preventiva,269.73,2024-04-25 21:12:34,2024-04-27 21:12:34
2378,1996,Preventiva,214.54,2024-03-18 22:57:23,2024-03-20 22:57:23
2379,1860,Preventiva,375.56,2024-04-23 21:22:18,2024-04-24 21:22:18
2380,449,Preventiva,466.82,2024-04-05 09:13:02,2024-04-06 09:13:02
2381,483,Preventiva,619.23,2024-05-04 03:08:33,2024-05-07 03:08:33
2382,213,Corretiva,1500.5,2024-03-19 17:25:59,2024-03-29 17:25:59
2383,44,Corretiva,1517.49,2024-05-08 11:04:43,2024-05-14 11:04:43
2384,442,Corretiva,510.86,2024-05-13 14:15:57,
2385,436,Preventiva,693.02,2024-03-06 16:38:21,2024-03-07 16:38:21
2386,1574,Corretiva,2795.26,2024-03-10 06:13:35,
2387,776,Preventiva,795.71,2024-05-19 08:24:10,2024-05-20 08:24:10
2388,1381,Corretiva,2867.49,2024-03-18 00:19:13,2024-03-21 00:19:13
2389,1630,Corretiva,2309.45,2024-03-30 15:57:03,2024-04-09 15:57:03
2390,636,Corretiva,2629.55,2024-04-11 15:17:24,2024-04-14 15:17:24
2391,776,Corretiva,2691.77,2024-03-24 20:58:47,2024-04-02 20:58:47
2392,84,Corretiva,1199.83,2024-05-18 11:59:53,2024-05-27 11:59:53
2393,173,Preventiva,287.34,2024-04-18 00:31:46,2024-04-19 00:31:46
2394,295,Preventiva,229.95,2024-04-28 03:48:47,2024-04-30 03:48:47
2395,2,Preventiva,739.35,2024-04-24 07:47:03,2024-04-25 07:47:03
2396,344,Corretiva,2467.71,2024-04-25 15:05:51,2024-05-03 15:05:51
2397,1959,Preventiva,726.67,2024-04-23 10:01:05,2024-04-26 10:01:05
2398,1590,Preventiva,353.17,2024-04-01 15:52:02,
2399,875,Preventiva,345.19,2024-05-16 22:36:39,2024-05-18 22:36:39
2400,1175,Corretiva,2217.76,2024-04-26 04:19:12,2024-04-30 04:19:12
2401,585,Preventiva,509.03,2024-05-14 01:12:15,2024-05-16 01:12:15
2402,953,Corretiva,1380.66,2024-05-04 05:52:42,
2403,142,Preventiva,753.3,2024-03-28 01:37:10,2024-03-29 01:37:10
2404,977,Corretiva,1618.45,2024-04-25 22:02:03,2024-05-02 22:02:03
2405,1380,Corretiva,728.03,2024-03-08 17:05:53,2024-03-11 17:05:53
2406,124,Preventiva,674.19,2024-03-13 04:32:30,2024-03-15 04:32:30
2407,1236,Preventiva,621.04,2024-03-11 17:24:35,2024-03-13 17:24:35
2408,333,Corretiva,2819.61,2024-03-28 18:56:59,2024-04-08 18:56:59
2409,1572,Corretiva,712.97,2024-03-17 15:46:09,2024-03-21 15:46:09
2410,1177,Corretiva,1947.86,2024-05-03 02:27:55,2024-05-11 02:27:55
2411,621,Preventiva,448.29,2024-04-16 11:38:29,2024-04-17 11:38:29
2412,141,Corretiva,1332.1,2024-04-08 01:26:03,2024-04-11 01:26:03
2413,639,Corretiva,1138.96,2024-03-13 13:06:07,2024-03-19 13:06:07
2414,219,Corretiva,1317.87,2024-04-04 22:01:21,2024-04-13 22:01:21
2415,1645,Corretiva,1411.87,2024-03-17 21:41:09,2024-03-23 21:41:09
2416,757,Preventiva,295.53,2024-04-27 19:56:08,2024-04-29 19:56:08
2417,445,Preventiva,743.25,2024-05-03 02:27:27,2024-05-05 02:27:27
2418,1030,Preventiva,608.79,2024-04-28 17:14:52,2024-04-29 17:14:52
2419,821,Corretiva,1870.13,2024-05-30 23:46:50,2024-06-08 23:46:50
2420,641,Preventiva,203.88,2024-04-20 11:55:44,2024-04-21 11:55:44
2421,1050,Preventiva,740.57,2024-04-14 13:22:41,2024-04-15 13:22:41
2422,1456,Corretiva,1981.32,2024-03-13 18:24:27,2024-03-22 18:24:27
2423,684,Corretiva,674.08,2024-03-29 15:02:33,2024-04-06 15:02:33
2424,198,Preventiva,275.47,2024-04-11 00:59:10,2024-04-13 00:59:10
2425,921,Corretiva,2920.7,2024-03-05 21:05:13,
2426,1642,Corretiva,2853.44,2024-04-02 16:08:29,
2427,1712,Corretiva,2715.0,2024-03-01 20:55:48,2024-03-06 20:55:48
2428,1951,Corretiva,2571.63,2024-03-13 10:11:30,2024-03-28 10:11:30
2429,509,Corretiva,1687.79,2024-05-14 04:25:53,2024-05-29 04:25:53
2430,365,Preventiva,375.49,2024-05-27 17:00:09,2024-05-30 17:00:09
2431,1461,Corretiva,502.74,2024-04-15 23:52:35,2024-04-21 23:52:35
2432,31,Corretiva,866.07,2024-04-15 01:00:50,
2433,444,Corretiva,983.66,2024-05-02 07:22:39,2024-05-07 07:22:39
2434,1485,Preventiva,778.59,2024-04-07 19:44:12,2024-04-10 19:44:12
2435,1469,Corretiva,734.84,2024-05-16 10:19:25,2024-05-26 10:19:25
2436,1306,Preventiva,547.77,2024-04-14 11:19:11,2024-04-17 11:19:11
2437,340,Corretiva,2274.44,2024-03-08 12:33:09,2024-03-16 12:33:09
2438,1220,Corretiva,1638.15,2024-03-03 19:23:59,2024-03-18 19:23:59
2439,1847,Corretiva,2636.74,2024-05-09 06:08:51,
2440,814,Preventiva,569.0,2024-03-27 13:55:27,2024-03-28 13:55:27
2441,495,Corretiva,2966.03,2024-03-26 00:16:43,2024-03-31 00:16:43
2442,1126,Preventiva,574.49,2024-04-18 22:08:13,2024-04-20 22:08:13
2443,554,Preventiva,547.67,2024-03-16 07:22:06,2024-03-17 07:22:06
2444,747,Preventiva,212.75,2024-04-11 14:47:23,2024-04-13 14:47:23
2445,1455,Preventiva,230.04,2024-05-07 13:39:35,
2446,1498,Preventiva,744.72,2024-05-09 16:46:05,2024-05-10 16:46:05
2447,302,Preventiva,438.18,2024-04-20 00:36:07,2024-04-21 00:36:07
2448,472,Corretiva,576.83,2024-03-11 07:15:10,
2449,1227,Corretiva,1929.55,2024-03-11 09:25:38,2024-03-22 09:25:38
2450,803,Corretiva,1994.68,2024-05-10 12:50:48,2024-05-18 12:50:48
2451,626,Preventiva,373.41,2024-05-14 22:02:58,2024-05-16 22:02:58
2452,636,Corretiva,2736.08,2024-04-03 09:13:33,2024-04-13 09:13:33
2453,335,Corretiva,1507.3,2024-05-14 20:34:56,2024-05-26 20:34:56
2454,772,Corretiva,2925.75,2024-03-04 18:52:38,2024-03-10 18:52:38
2455,1259,Corretiva,2196.95,2024-05-05 10:15:10,2024-05-12 10:15:10
2456,483,Preventiva,254.97,2024-04-19 17:14:07,2024-04-20 17:14:07
2457,1506,Preventiva,444.6,2024-05-30 01:40:12,2024-06-02 01:40:12
2458,1576,Preventiva,435.71,2024-03-10 07:40:39,2024-03-12 07:40:39
2459,1797,Preventiva,498.84,2024-05-15 12:52:28,
2460,8,Preventiva,613.52,2024-05-08 08:56:18,2024-05-09 08:56:18
2461,444,Preventiva,434.67,2024-03-28 02:11:46,
2462,934,Corretiva,543.67,2024-05-30 22:29:55,2024-06-14 22:29:55
2463,84,Corretiva,1021.18,2024-04-10 22:12:55,
2464,360,Corretiva,1007.3,2024-04-01 17:17:31,
2465,1966,Preventiva,392.16,2024-05-14 07:44:06,2024-05-15 07:44:06
2466,1996,Preventiva,558.96,2024-04-09 22:55:43,2024-04-11 22:55:43
2467,617,Preventiva,744.24,2024-05-30 10:48:12,2024-05-31 10:48:12
2468,126,Preventiva,692.45,2024-05-10 13:58:46,2024-05-13 13:58:46
2469,217,Corretiva,784.9,2024-03-22 13:29:24,
2470,951,Preventiva,516.04,2024-05-13 18:34:29,2024-05-14 18:34:29
2471,704,Corretiva,2879.6,2024-04-23 12:01:32,
2472,1640,Preventiva,609.77,2024-04-01 21:46:39,2024-04-04 21:46:39
2473,702,Preventiva,623.77,2024-05-04 16:17:11,2024-05-06 16:17:11
2474,1273,Corretiva,1106.1,2024-04-27 13:58:15,2024-05-01 13:58:15
2475,518,Preventiva,673.32,2024-03-16 02:30:13,
2476,432,Corretiva,666.95,2024-03-13 16:05:20,2024-03-24 16:05:20
2477,1736,Corretiva,1647.16,2024-03-19 19:15:26,2024-04-03 19:15:26
2478,785,Corretiva,2679.54,2024-03-19 19:57:46,2024-03-22 19:57:46
2479,681,Preventiva,221.8,2024-03-06 09:38:15,2024-03-07 09:38:15
2480,1657,Preventiva,667.85,2024-04-01 22:10:51,2024-04-04 22:10:51
2481,1867,Corretiva,2824.67,2024-03-26 13:53:22,2024-04-05 13:53:22
2482,1888,Corretiva,736.66,2024-04-19 00:40:13,2024-04-24 00:40:13
2483,393,Corretiva,2168.16,2024-03-30 10:51:34,2024-04-04 10:51:34
2484,1444,Corretiva,2658.79,2024-05-04 01:39:12,2024-05-18 01:39:12
2485,323,Corretiva,1714.55,2024-03-27 07:54:13,2024-04-11 07:54:13
2486,307,Corretiva,1495.32,2024-03-25 07:52:38,2024-04-04 07:52:38
2487,1609,Preventiva,756.1,2024-05-18 01:54:31,2024-05-20 01:54:31
2488,1596,Corretiva,719.45,2024-05-29 16:18:23,2024-06-01 16:18:23
2489,1953,Preventiva,754.59,2024-05-01 19:35:22,
2490,490,Preventiva,459.35,2024-03-09 15:58:18,2024-03-11 15:58:18
2491,1562,Preventiva,619.54,2024-05-27 14:41:38,
2492,1964,Corretiva,2874.01,2024-05-11 11:56:57,2024-05-15 11:56:57
2493,999,Preventiva,530.18,2024-05-23 14:35:27,2024-05-24 14:35:27
2494,1625,Preventiva,374.86,2024-05-30 07:35:23,2024-06-01 07:35:23
